id,symbol,value_date,amount,created_date,created_by
1851,TRANSEXPR,2021-11-16,0.89,2021-11-16 22:43:59.248,demo
1852,TRIPPLEG,2021-11-16,0.96,2021-11-16 22:43:59.248,demo
1853,TRN2022S1,2021-11-16,100,2021-11-16 22:43:59.248,demo
1854,TSL2030S1,2021-11-16,100,2021-11-16 22:43:59.248,demo
1855,UACN,2021-11-16,11,2021-11-16 22:43:59.248,demo
1856,UBA,2021-11-16,8.35,2021-11-16 22:43:59.248,demo
1857,UBA2021S1,2021-11-16,100,2021-11-16 22:43:59.248,demo
1858,UBN [BLS],2021-11-16,5.05,2021-11-16 22:43:59.248,demo
1859,UBN2029S3,2021-11-16,100,2021-11-16 22:43:59.248,demo
1860,UCAP,2021-11-16,9.65,2021-11-16 22:43:59.248,demo
1861,UCAP2025S1,2021-11-16,100,2021-11-16 22:43:59.248,demo
1862,UHOMREIT,2021-11-16,36.6,2021-11-16 22:43:59.248,demo
1863,UNHOMES [MRS],2021-11-16,3.02,2021-11-16 22:43:59.248,demo
1864,UNILEVER,2021-11-16,14.6,2021-11-16 22:43:59.248,demo
1865,UNIONDAC [DIP],2021-11-16,0.28,2021-11-16 22:43:59.248,demo
1866,UNIONDICON [BRS],2021-11-16,9.9,2021-11-16 22:43:59.248,demo
1867,UNITYBNK,2021-11-16,0.59,2021-11-16 22:43:59.248,demo
1868,UNIVINSURE,2021-11-16,0.21,2021-11-16 22:43:59.248,demo
1869,UPD2023S1,2021-11-16,100,2021-11-16 22:43:59.248,demo
1870,UPDC [BLS],2021-11-16,1.56,2021-11-16 22:43:59.248,demo
1871,UPDCREIT,2021-11-16,6,2021-11-16 22:43:59.248,demo
1872,UPL,2021-11-16,2.3,2021-11-16 22:43:59.248,demo
1873,VANLEER,2021-11-16,5.45,2021-11-16 22:43:59.248,demo
1874,VERITASKAP,2021-11-16,0.21,2021-11-16 22:43:59.248,demo
1875,VETBANK,2021-11-16,4.1,2021-11-16 22:43:59.248,demo
1876,VETGOODS,2021-11-16,5.69,2021-11-16 22:43:59.248,demo
1877,VETGRIF30,2021-11-16,18.5,2021-11-16 22:43:59.248,demo
1878,VETINDETF,2021-11-16,20.2,2021-11-16 22:43:59.248,demo
1879,VITAFOAM,2021-11-16,18.8,2021-11-16 22:43:59.248,demo
1880,VSPBONDETF,2021-11-16,180.48,2021-11-16 22:43:59.248,demo
1881,WAPCO,2021-11-16,25.5,2021-11-16 22:43:59.248,demo
1882,WAPIC,2021-11-16,0.48,2021-11-16 22:43:59.248,demo
1883,WEM2023S1,2021-11-16,100,2021-11-16 22:43:59.248,demo
1884,WEMABANK,2021-11-16,0.85,2021-11-16 22:43:59.248,demo
1885,ZAM2022S1,2021-11-16,100,2021-11-16 22:43:59.249,demo
1886,ZENITHBANK,2021-11-16,24.05,2021-11-16 22:43:59.249,demo
1887,ABB2026S0,2021-11-17,100,2021-11-17 17:31:53.538,demo
1888,ABBEYBDS [BLS],2021-11-17,0.95,2021-11-17 17:31:53.539,demo
1889,ABCTRANS,2021-11-17,0.33,2021-11-17 17:31:53.539,demo
1890,ACADEMY,2021-11-17,0.33,2021-11-17 17:31:53.539,demo
1891,ACCESS,2021-11-17,9.1,2021-11-17 17:31:53.539,demo
1892,AFRINSURE,2021-11-17,0.2,2021-11-17 17:31:53.539,demo
1893,AFRIPRUD,2021-11-17,6.5,2021-11-17 17:31:53.539,demo
1894,AFROMEDIA,2021-11-17,0.2,2021-11-17 17:31:53.539,demo
1895,AGB2024S0,2021-11-17,100,2021-11-17 17:31:53.539,demo
1896,AIICO,2021-11-17,1.3,2021-11-17 17:31:53.539,demo
1897,AIRTELAFRI,2021-11-17,910,2021-11-17 17:31:53.539,demo
1898,ALEX [BLS],2021-11-17,7.2,2021-11-17 17:31:53.539,demo
1899,ARBICO [BLS],2021-11-17,1.03,2021-11-17 17:31:53.539,demo
1900,ARDOVA,2021-11-17,13.2,2021-11-17 17:31:53.539,demo
1901,ASOSAVINGS [DIP],2021-11-17,0.5,2021-11-17 17:31:53.539,demo
1902,AUSTINLAZ [BLS],2021-11-17,2.03,2021-11-17 17:31:53.539,demo
1903,AXA2027S1,2021-11-17,100,2021-11-17 17:31:53.539,demo
1904,BAPLC,2021-11-17,6.25,2021-11-17 17:31:53.539,demo
1905,BAU2021S1,2021-11-17,100,2021-11-17 17:31:53.539,demo
1906,BERGER,2021-11-17,8.55,2021-11-17 17:31:53.539,demo
1907,BETAGLAS,2021-11-17,52.95,2021-11-17 17:31:53.539,demo
1908,BNB2022S0,2021-11-17,100,2021-11-17 17:31:53.539,demo
1909,BOCGAS,2021-11-17,10.5,2021-11-17 17:31:53.539,demo
1910,BUA2027S1,2021-11-17,100,2021-11-17 17:31:53.539,demo
1911,BUACEMENT,2021-11-17,74.5,2021-11-17 17:31:53.539,demo
1912,CADBURY,2021-11-17,9.35,2021-11-17 17:31:53.539,demo
1913,CAP,2021-11-17,19.5,2021-11-17 17:31:53.539,demo
1914,CAPHOTEL [BLS],2021-11-17,3.19,2021-11-17 17:31:53.539,demo
1915,CAPOIL [MRF],2021-11-17,0.2,2021-11-17 17:31:53.539,demo
1916,CAVERTON,2021-11-17,1.8,2021-11-17 17:31:53.539,demo
1917,CHAMPION [BLS],2021-11-17,2.61,2021-11-17 17:31:53.539,demo
1918,CHAMS,2021-11-17,0.23,2021-11-17 17:31:53.539,demo
1919,CHELLARAM,2021-11-17,2.24,2021-11-17 17:31:53.539,demo
1920,CHIPLC,2021-11-17,0.57,2021-11-17 17:31:53.539,demo
1921,CIB2023S1,2021-11-17,100,2021-11-17 17:31:53.539,demo
1922,CIL2028S2,2021-11-17,100,2021-11-17 17:31:53.539,demo
1923,CILEASING,2021-11-17,4.75,2021-11-17 17:31:53.539,demo
1924,CMB2025S1,2021-11-17,100,2021-11-17 17:31:53.539,demo
1925,CONOIL,2021-11-17,21.7,2021-11-17 17:31:53.539,demo
1926,CORNERST,2021-11-17,0.56,2021-11-17 17:31:53.539,demo
1927,COURTVILLE,2021-11-17,0.41,2021-11-17 17:31:53.539,demo
1928,CRS2022S1,2021-11-17,108.74,2021-11-17 17:31:53.540,demo
1929,CSF2025S1,2021-11-17,100,2021-11-17 17:31:53.540,demo
1930,CUSTODIAN,2021-11-17,7.65,2021-11-17 17:31:53.540,demo
1931,CUTIX,2021-11-17,3.35,2021-11-17 17:31:53.540,demo
1932,CWG [BLS],2021-11-17,1.02,2021-11-17 17:31:53.540,demo
1933,DAARCOMM,2021-11-17,0.2,2021-11-17 17:31:53.540,demo
1934,DAN2024S1TA,2021-11-17,100,2021-11-17 17:31:53.540,demo
1935,DAN2026S1TB,2021-11-17,100,2021-11-17 17:31:53.540,demo
1936,DAN2028S1TC,2021-11-17,100,2021-11-17 17:31:53.540,demo
1937,DANGCEM,2021-11-17,280,2021-11-17 17:31:53.540,demo
1938,DANGSUGAR,2021-11-17,16.8,2021-11-17 17:31:53.540,demo
1939,DCM2025S1,2021-11-17,100,2021-11-17 17:31:53.540,demo
1940,DEAPCAP [DWL],2021-11-17,0.2,2021-11-17 17:31:53.540,demo
1941,DUNLOP [MRS],2021-11-17,0.2,2021-11-17 17:31:53.540,demo
1942,EKOCORP [BLS],2021-11-17,5.79,2021-11-17 17:31:53.540,demo
1943,ELLAHLAKES [BLS],2021-11-17,4.25,2021-11-17 17:31:53.540,demo
1944,ENAMELWA,2021-11-17,16.2,2021-11-17 17:31:53.540,demo
1945,EPF2026S1,2021-11-17,100,2021-11-17 17:31:53.540,demo
1946,ETERNA,2021-11-17,7.31,2021-11-17 17:31:53.540,demo
1947,ETI,2021-11-17,8.45,2021-11-17 17:31:53.540,demo
1948,ETRANZACT,2021-11-17,1.9,2021-11-17 17:31:53.540,demo
1949,EUNISELL,2021-11-17,2.91,2021-11-17 17:31:53.540,demo
1950,FBB2022S0,2021-11-17,94.83,2021-11-17 17:31:53.540,demo
1951,FBNH,2021-11-17,12.3,2021-11-17 17:31:53.540,demo
1952,FBQ2023S1,2021-11-17,100,2021-11-17 17:31:53.540,demo
1953,FBQ2030S2,2021-11-17,100,2021-11-17 17:31:53.540,demo
1954,FCM2021S1,2021-11-17,100.98,2021-11-17 17:31:53.540,demo
1955,FCMB,2021-11-17,3.03,2021-11-17 17:31:53.540,demo
1956,FFFBNBALF,2021-11-17,146.14,2021-11-17 17:31:53.540,demo
1957,FFFBNFIF,2021-11-17,1234.59,2021-11-17 17:31:53.540,demo
1958,FFFBNMMF,2021-11-17,100,2021-11-17 17:31:53.540,demo
1959,FFFRONTIER,2021-11-17,121.43,2021-11-17 17:31:53.540,demo
1960,FFFSDHCGF,2021-11-17,3002.68,2021-11-17 17:31:53.540,demo
1961,FFFSDHCIF,2021-11-17,2858.81,2021-11-17 17:31:53.540,demo
1962,FFIONEABMM,2021-11-17,100,2021-11-17 17:31:53.540,demo
1963,FFIONEVBF,2021-11-17,2.15,2021-11-17 17:31:53.540,demo
1964,FFIONEVGIF,2021-11-17,1,2021-11-17 17:31:53.540,demo
1965,FFLEGYDTFD,2021-11-17,3.35,2021-11-17 17:31:53.540,demo
1966,FFLEGYEYFD,2021-11-17,1.18,2021-11-17 17:31:53.540,demo
1967,FFLEGYMMFD,2021-11-17,100,2021-11-17 17:31:53.540,demo
1968,FFLEGYUBFD,2021-11-17,1.04,2021-11-17 17:31:53.540,demo
1969,FFSFSFIXED,2021-11-17,1.03,2021-11-17 17:31:53.540,demo
1970,FFUNCAPBDF,2021-11-17,1.65,2021-11-17 17:31:53.540,demo
1971,FFUNCAPBLF,2021-11-17,1.23,2021-11-17 17:31:53.540,demo
1972,FFUNCAPEBF,2021-11-17,109.3,2021-11-17 17:31:53.541,demo
1973,FFUNCAPEQF,2021-11-17,0.72,2021-11-17 17:31:53.541,demo
1974,FFUNCAPMMF,2021-11-17,1,2021-11-17 17:31:53.541,demo
1975,FFUNCAPWFF,2021-11-17,1.12,2021-11-17 17:31:53.541,demo
1976,FG112024S1,2021-11-17,118.32,2021-11-17 17:31:53.541,demo
1977,FG112024S1,2021-11-17,118.32,2021-11-17 17:31:53.541,demo
1978,FG112034S2,2021-11-17,97.04,2021-11-17 17:31:53.541,demo
1979,FG112034S2,2021-11-17,97.04,2021-11-17 17:31:53.541,demo
1980,FG132026S1,2021-11-17,98,2021-11-17 17:31:53.541,demo
1981,FG132026S1,2021-11-17,98,2021-11-17 17:31:53.541,demo
1982,FG132036S2,2021-11-17,99.5,2021-11-17 17:31:53.541,demo
1983,FG132036S2,2021-11-17,99.5,2021-11-17 17:31:53.541,demo
1984,FG142027S1,2021-11-17,120.97,2021-11-17 17:31:53.541,demo
1985,FG142027S1,2021-11-17,120.97,2021-11-17 17:31:53.541,demo
1986,FG142037S2,2021-11-17,128.08,2021-11-17 17:31:53.541,demo
1987,FG142037S2,2021-11-17,128.08,2021-11-17 17:31:53.541,demo
1988,FG152023S3,2021-11-17,105.46,2021-11-17 17:31:53.541,demo
1989,FG152025S2,2021-11-17,100,2021-11-17 17:31:53.541,demo
1990,FG152025S2,2021-11-17,100,2021-11-17 17:31:53.541,demo
1991,FG152028S1,2021-11-17,111.91,2021-11-17 17:31:53.541,demo
1992,FG152028S1,2021-11-17,111.91,2021-11-17 17:31:53.541,demo
1993,FG162029S1,2021-11-17,102.47,2021-11-17 17:31:53.541,demo
1994,FG162029S1,2021-11-17,102.47,2021-11-17 17:31:53.541,demo
1995,FG162049S2,2021-11-17,145.05,2021-11-17 17:31:53.541,demo
1996,FG162049S2,2021-11-17,145.05,2021-11-17 17:31:53.541,demo
1997,FG172035S1,2021-11-17,114.31,2021-11-17 17:31:53.541,demo
1998,FG172035S1,2021-11-17,114.31,2021-11-17 17:31:53.541,demo
1999,FG172045S3,2021-11-17,100,2021-11-17 17:31:53.541,demo
2000,FG172045S3,2021-11-17,100,2021-11-17 17:31:53.541,demo
2001,FG172050S2,2021-11-17,105,2021-11-17 17:31:53.541,demo
2002,FG172050S2,2021-11-17,105,2021-11-17 17:31:53.541,demo
2003,FG5B2028S5,2021-11-17,100,2021-11-17 17:31:53.541,demo
2004,FG5B2028S5,2021-11-17,100,2021-11-17 17:31:53.541,demo
2005,FG6B2029S3,2021-11-17,100,2021-11-17 17:31:53.541,demo
2006,FG6B2029S3,2021-11-17,100,2021-11-17 17:31:53.541,demo
2007,FG6B2029S5,2021-11-17,100,2021-11-17 17:31:53.541,demo
2008,FG6B2029S5,2021-11-17,100,2021-11-17 17:31:53.542,demo
2009,FG7B2030S3,2021-11-17,70.5,2021-11-17 17:31:53.542,demo
2010,FG7B2030S3,2021-11-17,70.5,2021-11-17 17:31:53.542,demo
2011,FG9B2022S1,2021-11-17,100,2021-11-17 17:31:53.542,demo
2012,FGB2022S1,2021-11-17,100,2021-11-17 17:31:53.542,demo
2013,FGB2022S1,2021-11-17,100,2021-11-17 17:31:53.542,demo
2014,FGB2026S2,2021-11-17,110.75,2021-11-17 17:31:53.542,demo
2015,FGB2026S2,2021-11-17,110.75,2021-11-17 17:31:53.542,demo
2016,FGDIA2022S1,2021-11-17,100,2021-11-17 17:31:53.542,demo
2017,FGEUR2023S9,2021-11-17,98.19,2021-11-17 17:31:53.542,demo
2018,FGEUR2025S5,2021-11-17,100,2021-11-17 17:31:53.542,demo
2019,FGEUR2027S2,2021-11-17,100,2021-11-17 17:31:53.542,demo
2020,FGEUR2030S8,2021-11-17,100,2021-11-17 17:31:53.542,demo
2021,FGEUR2031S6,2021-11-17,100,2021-11-17 17:31:53.542,demo
2022,FGEUR2032S1,2021-11-17,100,2021-11-17 17:31:53.542,demo
2023,FGEUR2038S7,2021-11-17,100,2021-11-17 17:31:53.542,demo
2024,FGEUR2047S3,2021-11-17,100,2021-11-17 17:31:53.542,demo
2025,FGEUR2049S4,2021-11-17,100,2021-11-17 17:31:53.542,demo
2026,FGS202143,2021-11-17,101,2021-11-17 17:31:53.542,demo
2027,FGS202166,2021-11-17,100,2021-11-17 17:31:53.542,demo
2028,FGS202245,2021-11-17,100,2021-11-17 17:31:53.542,demo
2029,FGS202247,2021-11-17,90,2021-11-17 17:31:53.542,demo
2030,FGS202247,2021-11-17,90,2021-11-17 17:31:53.542,demo
2031,FGS202249,2021-11-17,95,2021-11-17 17:31:53.542,demo
2032,FGS202249,2021-11-17,95,2021-11-17 17:31:53.542,demo
2033,FGS202251,2021-11-17,106.15,2021-11-17 17:31:53.542,demo
2034,FGS202251,2021-11-17,106.15,2021-11-17 17:31:53.542,demo
2035,FGS202253,2021-11-17,103.79,2021-11-17 17:31:53.542,demo
2036,FGS202253,2021-11-17,103.79,2021-11-17 17:31:53.542,demo
2037,FGS202255,2021-11-17,101.59,2021-11-17 17:31:53.542,demo
2038,FGS202255,2021-11-17,101.59,2021-11-17 17:31:53.542,demo
2039,FGS202257,2021-11-17,100,2021-11-17 17:31:53.542,demo
2040,FGS202257,2021-11-17,100,2021-11-17 17:31:53.542,demo
2041,FGS202259,2021-11-17,98.6,2021-11-17 17:31:53.542,demo
2042,FGS202259,2021-11-17,98.6,2021-11-17 17:31:53.542,demo
2043,FGS202261,2021-11-17,99,2021-11-17 17:31:53.542,demo
2044,FGS202261,2021-11-17,99,2021-11-17 17:31:53.542,demo
2045,FGS202263,2021-11-17,100,2021-11-17 17:31:53.542,demo
2046,FGS202263,2021-11-17,100,2021-11-17 17:31:53.542,demo
2047,FGS202265,2021-11-17,100,2021-11-17 17:31:53.542,demo
2048,FGS202265,2021-11-17,100,2021-11-17 17:31:53.542,demo
2049,FGS202267,2021-11-17,99,2021-11-17 17:31:53.542,demo
2050,FGS202267,2021-11-17,99,2021-11-17 17:31:53.543,demo
2051,FGS202268,2021-11-17,97,2021-11-17 17:31:53.543,demo
2052,FGS202270,2021-11-17,92.44,2021-11-17 17:31:53.543,demo
2053,FGS202270,2021-11-17,92.44,2021-11-17 17:31:53.543,demo
2054,FGS202272,2021-11-17,94.92,2021-11-17 17:31:53.543,demo
2055,FGS202272,2021-11-17,94.92,2021-11-17 17:31:53.543,demo
2056,FGS202274,2021-11-17,100,2021-11-17 17:31:53.543,demo
2057,FGS202274,2021-11-17,100,2021-11-17 17:31:53.543,demo
2058,FGS202276,2021-11-17,100,2021-11-17 17:31:53.543,demo
2059,FGS202276,2021-11-17,100,2021-11-17 17:31:53.543,demo
2060,FGS202278,2021-11-17,100,2021-11-17 17:31:53.543,demo
2061,FGS202278,2021-11-17,100,2021-11-17 17:31:53.543,demo
2062,FGS202280,2021-11-17,100,2021-11-17 17:31:53.543,demo
2063,FGS202280,2021-11-17,100,2021-11-17 17:31:53.543,demo
2064,FGS202282,2021-11-17,100,2021-11-17 17:31:53.543,demo
2065,FGS202301,2021-11-17,100,2021-11-17 17:31:53.543,demo
2066,FGS202303,2021-11-17,100,2021-11-17 17:31:53.543,demo
2067,FGS202369,2021-11-17,95.01,2021-11-17 17:31:53.543,demo
2068,FGS202369,2021-11-17,95.01,2021-11-17 17:31:53.543,demo
2069,FGS202371,2021-11-17,100,2021-11-17 17:31:53.543,demo
2070,FGS202371,2021-11-17,100,2021-11-17 17:31:53.543,demo
2071,FGS202373,2021-11-17,100,2021-11-17 17:31:53.543,demo
2072,FGS202373,2021-11-17,100,2021-11-17 17:31:53.543,demo
2073,FGS202375,2021-11-17,85,2021-11-17 17:31:53.543,demo
2074,FGS202375,2021-11-17,85,2021-11-17 17:31:53.543,demo
2075,FGS202377,2021-11-17,100,2021-11-17 17:31:53.543,demo
2076,FGS202377,2021-11-17,100,2021-11-17 17:31:53.543,demo
2077,FGS202379,2021-11-17,100,2021-11-17 17:31:53.543,demo
2078,FGS202379,2021-11-17,100,2021-11-17 17:31:53.543,demo
2079,FGS202381,2021-11-17,100,2021-11-17 17:31:53.543,demo
2080,FGS202381,2021-11-17,100,2021-11-17 17:31:53.543,demo
2081,FGS202383,2021-11-17,100,2021-11-17 17:31:53.543,demo
2082,FGS202384,2021-11-17,100,2021-11-17 17:31:53.543,demo
2083,FGS202386,2021-11-17,75,2021-11-17 17:31:53.543,demo
2084,FGS202388,2021-11-17,100,2021-11-17 17:31:53.543,demo
2085,FGS202390,2021-11-17,100,2021-11-17 17:31:53.543,demo
2086,FGS202392,2021-11-17,100,2021-11-17 17:31:53.543,demo
2087,FGS202394,2021-11-17,100,2021-11-17 17:31:53.543,demo
2088,FGS202396,2021-11-17,112.3,2021-11-17 17:31:53.543,demo
2089,FGS202398,2021-11-17,100,2021-11-17 17:31:53.543,demo
2090,FGS202402,2021-11-17,100,2021-11-17 17:31:53.543,demo
2091,FGS202404,2021-11-17,100,2021-11-17 17:31:53.543,demo
2092,FGS202485,2021-11-17,100,2021-11-17 17:31:53.543,demo
2093,FGS202487,2021-11-17,81,2021-11-17 17:31:53.544,demo
2094,FGS202489,2021-11-17,103,2021-11-17 17:31:53.544,demo
2095,FGS202491,2021-11-17,100,2021-11-17 17:31:53.544,demo
2096,FGS202493,2021-11-17,100,2021-11-17 17:31:53.544,demo
2097,FGS202495,2021-11-17,100,2021-11-17 17:31:53.544,demo
2098,FGS202497,2021-11-17,100,2021-11-17 17:31:53.544,demo
2099,FGS202499,2021-11-17,100.01,2021-11-17 17:31:53.544,demo
2100,FGSUK2024S1,2021-11-17,106,2021-11-17 17:31:53.544,demo
2101,FGSUK2025S2,2021-11-17,110,2021-11-17 17:31:53.544,demo
2102,FGSUK2027S3,2021-11-17,102.1,2021-11-17 17:31:53.544,demo
2103,FID2031S1,2021-11-17,100,2021-11-17 17:31:53.544,demo
2104,FIDELITYBK,2021-11-17,2.6,2021-11-17 17:31:53.544,demo
2105,FIDSON,2021-11-17,6.25,2021-11-17 17:31:53.544,demo
2106,FLOURMILL,2021-11-17,29.8,2021-11-17 17:31:53.544,demo
2107,FMN2023S2,2021-11-17,100,2021-11-17 17:31:53.544,demo
2108,FMN2023S3A,2021-11-17,100,2021-11-17 17:31:53.544,demo
2109,FMN2025S3B,2021-11-17,100,2021-11-17 17:31:53.544,demo
2110,FOB2021S1,2021-11-17,100,2021-11-17 17:31:53.544,demo
2111,FTNCOCOA [RST],2021-11-17,0.4,2021-11-17 17:31:53.544,demo
2112,GLAXOSMITH,2021-11-17,6.05,2021-11-17 17:31:53.544,demo
2113,GMB2019S1,2021-11-17,100,2021-11-17 17:31:53.544,demo
2114,GMB2022S1,2021-11-17,100,2021-11-17 17:31:53.544,demo
2115,GOLDBREW [BLS],2021-11-17,0.81,2021-11-17 17:31:53.544,demo
2116,GOLDINSURE [MRS],2021-11-17,0.2,2021-11-17 17:31:53.544,demo
2117,GREENWETF,2021-11-17,100,2021-11-17 17:31:53.544,demo
2118,GSPECPLC,2021-11-17,4.19,2021-11-17 17:31:53.544,demo
2119,GTCO,2021-11-17,26.3,2021-11-17 17:31:53.544,demo
2120,GUINEAINS,2021-11-17,0.2,2021-11-17 17:31:53.544,demo
2121,GUINNESS,2021-11-17,36.5,2021-11-17 17:31:53.544,demo
2122,HONYFLOUR,2021-11-17,3.4,2021-11-17 17:31:53.544,demo
2123,IAO2026S1,2021-11-17,100,2021-11-17 17:31:53.544,demo
2124,IKEJAHOTEL,2021-11-17,1.15,2021-11-17 17:31:53.544,demo
2125,INFINITY [BLS],2021-11-17,1.32,2021-11-17 17:31:53.544,demo
2126,INTBREW [BLS],2021-11-17,5.5,2021-11-17 17:31:53.544,demo
2127,INTENEGINS [MRS],2021-11-17,0.38,2021-11-17 17:31:53.544,demo
2128,JAIZBANK,2021-11-17,0.62,2021-11-17 17:31:53.544,demo
2129,JAPAULGOLD,2021-11-17,0.4,2021-11-17 17:31:53.544,demo
2130,JBERGER,2021-11-17,24.8,2021-11-17 17:31:53.544,demo
2131,JOHNHOLT,2021-11-17,0.72,2021-11-17 17:31:53.544,demo
2132,JULI,2021-11-17,0.91,2021-11-17 17:31:53.544,demo
2133,KGB2020S1,2021-11-17,100,2021-11-17 17:31:53.544,demo
2134,KGB2022S2,2021-11-17,100,2021-11-17 17:31:53.544,demo
2135,LAB2023S1,2021-11-17,100,2021-11-17 17:31:53.544,demo
2136,LAB2027T2,2021-11-17,100,2021-11-17 17:31:53.544,demo
2137,LAB2027T4,2021-11-17,100,2021-11-17 17:31:53.544,demo
2138,LASACO,2021-11-17,1.13,2021-11-17 17:31:53.544,demo
2139,LEARNAFRCA,2021-11-17,1.29,2021-11-17 17:31:53.544,demo
2140,LFZ2041S1,2021-11-17,100,2021-11-17 17:31:53.544,demo
2141,LINKASSURE,2021-11-17,0.51,2021-11-17 17:31:53.544,demo
2142,LIVESTOCK,2021-11-17,2.08,2021-11-17 17:31:53.545,demo
2143,LIVINGTRUST [BLS],2021-11-17,0.8,2021-11-17 17:31:53.545,demo
2144,LMS2025S2,2021-11-17,100,2021-11-17 17:31:53.545,demo
2145,LOTUSHAL15,2021-11-17,13.9,2021-11-17 17:31:53.545,demo
2146,MANSARD,2021-11-17,2.21,2021-11-17 17:31:53.545,demo
2147,MAYBAKER,2021-11-17,4.49,2021-11-17 17:31:53.545,demo
2148,MBENEFIT,2021-11-17,0.25,2021-11-17 17:31:53.545,demo
2149,MCI2026S1,2021-11-17,100,2021-11-17 17:31:53.545,demo
2150,MCNICHOLS,2021-11-17,0.77,2021-11-17 17:31:53.545,demo
2151,MEDVIEWAIR [BMF],2021-11-17,1.62,2021-11-17 17:31:53.545,demo
2152,MERGROWTH,2021-11-17,17.2,2021-11-17 17:31:53.545,demo
2153,MERVALUE,2021-11-17,16.5,2021-11-17 17:31:53.545,demo
2154,MEYER,2021-11-17,0.2,2021-11-17 17:31:53.545,demo
2155,MORISON,2021-11-17,1.89,2021-11-17 17:31:53.545,demo
2156,MRE2022S1,2021-11-17,100,2021-11-17 17:31:53.545,demo
2157,MRE2023S2A,2021-11-17,100,2021-11-17 17:31:53.545,demo
2158,MRE2023S2B,2021-11-17,100,2021-11-17 17:31:53.545,demo
2159,MRS,2021-11-17,15.2,2021-11-17 17:31:53.545,demo
2160,MTNN,2021-11-17,190,2021-11-17 17:31:53.545,demo
2161,MULTITREX [DIP],2021-11-17,0.36,2021-11-17 17:31:53.545,demo
2162,MULTIVERSE,2021-11-17,0.2,2021-11-17 17:31:53.545,demo
2163,NAHCO,2021-11-17,3.52,2021-11-17 17:31:53.545,demo
2164,NASCON,2021-11-17,14.15,2021-11-17 17:31:53.545,demo
2165,NB,2021-11-17,52.5,2021-11-17 17:31:53.545,demo
2166,NCR,2021-11-17,3,2021-11-17 17:31:53.545,demo
2167,NEIMETH,2021-11-17,1.8,2021-11-17 17:31:53.545,demo
2168,NEM,2021-11-17,1.92,2021-11-17 17:31:53.545,demo
2169,NESF,2021-11-17,552.2,2021-11-17 17:31:53.545,demo
2170,NESTLE,2021-11-17,1390,2021-11-17 17:31:53.545,demo
2171,NEWGOLD,2021-11-17,9199.99,2021-11-17 17:31:53.545,demo
2172,NGXGROUP,2021-11-17,17.9,2021-11-17 17:31:53.545,demo
2173,NIGERINS [MRF],2021-11-17,0.2,2021-11-17 17:31:53.545,demo
2174,NMR2027S3,2021-11-17,100,2021-11-17 17:31:53.545,demo
2175,NMR2030S1,2021-11-17,100,2021-11-17 17:31:53.545,demo
2176,NMR2033S2,2021-11-17,100,2021-11-17 17:31:53.545,demo
2177,NNFM,2021-11-17,8,2021-11-17 17:31:53.545,demo
2178,NOTORE [BLS],2021-11-17,62.5,2021-11-17 17:31:53.545,demo
2179,NOVA2027S1,2021-11-17,100,2021-11-17 17:31:53.545,demo
2180,NPFMCRFBK,2021-11-17,1.8,2021-11-17 17:31:53.545,demo
2181,NSLTECH,2021-11-17,0.2,2021-11-17 17:31:53.545,demo
2182,NSP2031S2,2021-11-17,100,2021-11-17 17:31:53.545,demo
2183,NSP2034S1,2021-11-17,100,2021-11-17 17:31:53.545,demo
2184,OANDO [MRF],2021-11-17,4.9,2021-11-17 17:31:53.545,demo
2185,ODB2027S1,2021-11-17,100,2021-11-17 17:31:53.545,demo
2186,OKOMUOIL,2021-11-17,142,2021-11-17 17:31:53.545,demo
2187,OMATEK [RST],2021-11-17,0.2,2021-11-17 17:31:53.545,demo
2188,OYB2022S1,2021-11-17,100,2021-11-17 17:31:53.545,demo
2189,PBS2026S1,2021-11-17,100,2021-11-17 17:31:53.546,demo
2190,PHARMDEKO,2021-11-17,2.11,2021-11-17 17:31:53.546,demo
2191,PLA2022SO,2021-11-17,100,2021-11-17 17:31:53.546,demo
2192,PREMPAINTS,2021-11-17,10,2021-11-17 17:31:53.546,demo
2193,PRESCO,2021-11-17,88.9,2021-11-17 17:31:53.546,demo
2194,PRESTIGE [BLS],2021-11-17,0.47,2021-11-17 17:31:53.546,demo
2195,PZ,2021-11-17,5.8,2021-11-17 17:31:53.546,demo
2196,RAKUNITY [MRF],2021-11-17,0.3,2021-11-17 17:31:53.546,demo
2197,REDSTAREX,2021-11-17,3.5,2021-11-17 17:31:53.546,demo
2198,REGALINS,2021-11-17,0.4,2021-11-17 17:31:53.546,demo
2199,RESORTSAL [MRF],2021-11-17,0.2,2021-11-17 17:31:53.546,demo
2200,ROYALEX,2021-11-17,0.51,2021-11-17 17:31:53.546,demo
2201,RTBRISCOE,2021-11-17,0.2,2021-11-17 17:31:53.546,demo
2202,SB2024S1TA,2021-11-17,100,2021-11-17 17:31:53.546,demo
2203,SB2024S1TB,2021-11-17,100,2021-11-17 17:31:53.546,demo
2204,SCOA,2021-11-17,1.04,2021-11-17 17:31:53.546,demo
2205,SEPLAT,2021-11-17,721.2,2021-11-17 17:31:53.546,demo
2206,SFSREIT,2021-11-17,67.9,2021-11-17 17:31:53.546,demo
2207,SIAMLETF40,2021-11-17,118.21,2021-11-17 17:31:53.546,demo
2208,SIM2023S1,2021-11-17,100,2021-11-17 17:31:53.546,demo
2209,SIM2025S2,2021-11-17,100,2021-11-17 17:31:53.546,demo
